id,forecastVolum
1,337
2,358
3,191
4,346
5,415
6,209
7,477
8,219
9,1973
10,384
11,814
12,189
13,373
14,369
15,757
16,409
17,367
18,342
19,726
20,135
21,377
22,338
23,516
24,462
25,391
26,409
27,872
28,669
29,1140
30,481
31,2925
32,919
33,1787
34,544
35,1040
36,995
37,1667
38,979
39,822
40,1275
41,1655
42,368
43,572
44,794
45,176
46,352
47,222
48,419
49,422
50,144
51,418
52,171
53,1392
54,220
55,444
56,137
57,391
58,332
59,456
60,253
61,228
62,123
63,570
64,160
65,290
66,309
67,245
68,414
69,225
70,209
71,520
72,351
73,590
74,279
75,2434
76,573
77,1109
78,436
79,565
80,705
81,1374
82,754
83,645
84,815
85,741
86,210
87,375
88,375
89,302
90,2197
91,595
92,155
93,1298
94,1569
95,2376
96,1689
97,1641
98,1775
99,1754
100,965
101,2372
102,2498
103,1590
104,1247
105,1488
106,609
107,1162
108,360
109,1653
110,690
111,495
112,600
113,620
114,124
115,1077
116,1162
117,1676
118,644
119,2861
120,718
121,1582
122,959
123,1918
124,1971
125,1279
126,1331
127,1473
128,517
129,533
130,681
131,694
132,584
133,1059
134,278
135,187
136,1222
137,379
138,398
139,1160
140,384
141,1172
142,140
143,1126
144,234
145,741
146,871
147,971
148,344
149,237
150,242
151,423
152,198
153,388
154,279
155,583
156,143
157,67
158,123
159,364
160,634
161,482
162,91
163,633
164,148
165,1248
166,348
167,315
168,478
169,837
170,387
171,364
172,226
173,91
174,139
175,236
176,55
177,1089
178,431
179,406
180,567
181,1026
182,1140
183,1361
184,573
185,1258
186,431
187,1551
188,1141
189,965
190,1269
191,1204
192,1209
193,1210
194,579
195,477
196,528
197,513
198,257
199,922
200,491
201,489
202,118
203,1476
204,1693
205,2360
206,862
207,1595
208,822
209,2421
210,1605
211,1655
212,2293
213,1926
214,1478
215,1440
216,1134
217,589
218,617
219,773
220,230
221,233
222,509
223,389
224,404
225,1266
226,965
227,1695
228,933
229,1601
230,880
231,1294
232,1031
233,1503
234,2000
235,2158
236,1024
237,1240
238,1040
239,406
240,763
241,1577
242,198
243,88
244,570
245,446
246,98
247,966
248,812
249,1455
250,1038
251,1429
252,708
253,929
254,758
255,1585
256,1426
257,983
258,748
259,899
260,416
261,622
262,498
263,1080
264,472
265,126
266,888
267,596
268,88
269,1388
270,1176
271,1654
272,846
273,1150
274,696
275,1389
276,920
277,1709
278,1586
279,1122
280,1125
281,961
282,561
283,400
284,490
285,809
286,615
287,510
288,1397
289,1141
290,444
291,1939
292,1715
293,2511
294,1127
295,2330
296,991
297,2456
298,1396
299,2055
300,2511
301,2150
302,1608
303,1775
304,1046
305,1345
306,1050
307,1272
308,954
309,633
310,467
311,518
312,882
313,807
314,1013
315,1212
316,740
317,636
318,178
319,1436
320,415
321,1320
322,1180
323,847
324,366
325,586
326,303
327,216
328,417
329,609
330,102
331,66
332,1290
333,998
334,444
335,1921
336,600
337,2193
338,1200
339,1796
340,537
341,1028
342,565
343,2220
344,1704
345,918
346,703
347,1206
348,658
349,1429
350,355
351,982
352,1577
353,1550
354,1406
355,883
356,818
357,1991
358,2112
359,2375
360,1574
361,1577
362,795
363,2543
364,1641
365,2298
366,2585
367,1921
368,1540
369,1853
370,1402
371,931
372,1162
373,1521
374,463
375,485
376,892
377,979
378,195
379,1443
380,1395
381,2259
382,1681
383,801
384,421
385,1516
386,668
387,2259
388,1968
389,901
390,437
391,764
392,521
393,1281
394,462
395,1136
396,933
397,362
398,522
399,559
400,995
401,969
402,729
403,1558
404,535
405,1064
406,336
407,1247
408,412
409,1604
410,1433
411,987
412,672
413,591
414,566
415,758
416,404
417,629
418,945
419,457
420,301
421,114
422,173
423,433
424,511
425,733
426,95
427,599
428,148
429,882
430,389
431,413
432,419
433,772
434,363
435,470
436,257
437,185
438,192
439,169
440,167
441,663
442,785
443,749
444,587
445,1878
446,1526
447,1926
448,895
449,1431
450,553
451,2162
452,1001
453,2196
454,2189
455,1918
456,1066
457,1109
458,1003
459,1077
460,616
461,979
462,989
463,993
464,395
465,366
466,721
467,790
468,823
469,1695
470,329
471,959
472,292
473,1873
474,439
475,1450
476,1277
477,1744
478,522
479,557
480,459
481,410
482,168
483,566
484,368
485,39
486,72
487,83
488,56
489,212
490,499
491,754
492,339
493,124
494,91
495,306
496,77
497,629
498,454
499,93
500,223
501,212
502,50
503,235
504,83
505,147
506,140
507,608
508,242
509,89
510,607
511,566
512,343
513,488
514,123
515,1059
516,158
517,1193
518,219
519,369
520,351
521,1140
522,372
523,314
524,419
525,231
526,260
527,220
528,73
529,401
530,207
531,110
532,355
533,404
534,250
535,383
536,103
537,658
538,135
539,874
540,174
541,246
542,264
543,838
544,336
545,267
546,336
547,174
548,185
549,162
550,74
551,553
552,285
553,117
554,692
555,471
556,252
557,442
558,149
559,998
560,164
561,969
562,184
563,261
564,284
565,828
566,391
567,282
568,333
569,229
570,226
571,196
572,93
573,289
574,78
575,40
576,250
577,181
578,156
579,304
580,43
581,269
582,52
583,600
584,71
585,218
586,141
587,635
588,107
589,88
590,71
591,93
592,68
593,83
594,33
595,588
596,228
597,173
598,568
599,589
600,440
601,615
602,170
603,980
604,149
605,1257
606,315
607,471
608,457
609,1431
610,419
611,409
612,312
613,477
614,241
615,381
616,167
617,504
618,215
619,182
620,377
621,439
622,335
623,581
624,168
625,820
626,152
627,1059
628,251
629,405
630,373
631,1237
632,443
633,373
634,314
635,212
636,149
637,172
638,95
639,546
640,256
641,174
642,1003
643,565
644,384
645,605
646,166
647,1243
648,211
649,1110
650,322
651,451
652,446
653,1270
654,491
655,436
656,351
657,455
658,221
659,331
660,177
661,550
662,284
663,81
664,592
665,545
666,431
667,462
668,93
669,1168
670,182
671,1177
672,225
673,408
674,411
675,1508
676,329
677,397
678,359
679,255
680,251
681,238
682,88
683,369
684,778
685,228
686,152
687,596
688,1209
689,1810
690,620
691,2508
692,1816
693,1707
694,663
695,1488
696,2492
697,1140
698,691
699,1050
700,495
701,687
702,251
703,832
704,575
705,897
706,392
707,537
708,111
709,874
710,585
711,1191
712,402
713,351
714,129
715,1512
716,528
717,887
718,890
719,983
720,363
721,639
722,385
723,132
724,203
725,1069
726,156
727,441
728,217
729,87
730,141
731,300
732,216
733,435
734,103
735,186
736,55
737,621
738,103
739,322
740,363
741,502
742,97
743,207
744,108
745,62
746,126
747,178
748,57
749,230
750,95
751,109
752,573
753,460
754,255
755,761
756,228
757,1734
758,387
759,962
760,300
761,549
762,359
763,800
764,639
765,523
766,670
767,317
768,359
769,214
770,103
771,241
772,405
773,550
774,715
775,752
776,289
777,920
778,404
779,1708
780,387
781,683
782,355
783,960
784,753
785,738
786,1161
787,654
788,423
789,831
790,544
791,587
792,450
793,120
794,252
795,192
796,87
797,504
798,299
799,460
800,186
801,1282
802,323
803,779
804,413
805,437
806,663
807,770
808,324
809,493
810,348
811,321
812,188
813,158
814,123
815,401
816,439
817,587
818,449
819,1158
820,848
821,2099
822,1328
823,2925
824,1793
825,1966
826,1396
827,1812
828,1735
829,1579
830,1384
831,1574
832,1448
833,1783
834,700
835,552
836,945
837,364
838,460
839,403
840,542
841,510
842,557
843,1011
844,494
845,1710
846,396
847,935
848,455
849,942
850,1144
851,920
852,1220
853,752
854,711
855,815
856,297
857,484
858,594
859,229
860,347
861,256
862,246
863,418
864,434
865,733
866,350
867,1734
868,327
869,968
870,378
871,609
872,768
873,946
874,863
875,433
876,489
877,504
878,166
879,287
880,337
881,211
882,24
883,25
884,239
885,33
886,68
887,296
888,101
889,836
890,24
891,356
892,27
893,229
894,161
895,400
896,58
897,32
898,68
899,134
900,22
901,28
902,42
903,332
904,377
905,166
906,256
907,506
908,340
909,872
910,296
911,2087
912,387
913,873
914,347
915,669
916,518
917,934
918,663
919,553
920,644
921,537
922,202
923,208
924,253
925,418
926,146
927,256
928,510
929,422
930,384
931,1002
932,452
933,1938
934,152
935,1036
936,260
937,942
938,714
939,1378
940,583
941,567
942,497
943,989
944,181
945,286
946,561
947,320
948,75
949,66
950,384
951,248
952,119
953,237
954,51
955,407
956,49
957,232
958,71
959,141
960,131
961,120
962,135
963,141
964,110
965,118
966,135
967,134
968,69
969,204
970,105
971,78
972,33
973,265
974,584
975,626
976,138
977,635
978,76
979,770
980,441
981,403
982,692
983,966
984,345
985,309
986,263
987,71
988,38
989,101
990,49
991,69
992,85
993,63
994,67
995,168
996,298
997,543
998,59
999,187
1000,54
1001,536
1002,169
1003,471
1004,511
1005,595
1006,279
1007,350
1008,104
1009,114
1010,59
1011,154
1012,78
1013,495
1014,144
1015,67
1016,227
1017,818
1018,755
1019,900
1020,205
1021,1359
1022,265
1023,1716
1024,587
1025,597
1026,1510
1027,1598
1028,599
1029,621
1030,589
1031,237
1032,399
1033,329
1034,130
1035,66
1036,270
1037,476
1038,53
1039,686
1040,388
1041,1429
1042,983
1043,664
1044,346
1045,566
1046,269
1047,1589
1048,1126
1049,721
1050,277
1051,426
1052,434
1053,913
1054,120
1055,519
1056,606
1057,544
1058,382
1059,336
1060,448
1061,696
1062,1095
1063,1040
1064,353
1065,1100
1066,242
1067,1389
1068,774
1069,1066
1070,1392
1071,1662
1072,750
1073,692
1074,489
1075,273
1076,403
1077,535
1078,191
1079,247
1080,283
1081,73
1082,79
1083,447
1084,408
1085,707
1086,119
1087,639
1088,212
1089,997
1090,308
1091,666
1092,661
1093,709
1094,328
1095,298
1096,351
1097,108
1098,200
1099,252
1100,78
1123,515
1124,295
1125,62
1126,132
1127,787
1128,777
1129,624
1130,79
1131,1486
1132,318
1133,1334
1134,456
1135,536
1136,744
1137,1212
1138,572
1139,517
1140,677
1141,140
1142,458
1143,238
1144,81
1145,347
1146,359
1147,190
1148,454
1149,595
1150,244
1151,617
1152,173
1153,1100
1154,175
1155,587
1156,169
1157,535
1158,487
1159,428
1160,293
1161,380
1162,182
1163,282
1164,394
1165,249
1166,297
1167,359
1168,422
1169,260
1170,176
1171,828
1172,1384
1173,1305
1174,438
1175,1142
1176,535
1177,1437
1178,605
1179,980
1180,1608
1181,905
1182,513
1183,1008
1184,607
1185,272
1186,553
1187,905
1188,156
1189,40
1190,86
1191,174
1192,39
1193,135
1194,198
1195,447
1196,107
1197,59
1198,30
1199,129
1200,134
1201,274
1202,384
1203,78
1204,204
1205,581
1206,30
1207,81
1208,103
1209,369
1210,130
1211,127
1212,598
1213,586
1214,203
1215,1486
1216,588
1217,1107
1218,1139
1219,901
1220,348
1221,869
1222,508
1223,1573
1224,1394
1225,702
1226,463
1227,771
1228,322
1229,283
1230,899
1231,1067
1232,236
1233,504
1234,971
1235,950
1236,383
1237,1637
1238,895
1239,1189
1240,687
1241,1515
1242,424
1243,1607
1244,583
1245,1523
1246,1667
1247,1559
1248,812
1249,1313
1250,595
1251,338
1252,1540
1253,1106
1254,360
1255,33
1256,850
1257,58
1258,182
1259,506
1260,148
1261,450
1262,124
1263,604
1264,29
1265,575
1266,73
1267,613
1268,637
1269,429
1270,405
1271,283
1272,118
1273,216
1274,613
1275,196
1276,37
1277,95
1278,208
1279,143
1280,134
1281,712
1282,317
1283,441
1284,224
1285,410
1286,195
1287,594
1288,170
1289,657
1290,655
1291,338
1292,72
1293,329
1294,151
1295,41
1296,971
1297,537
1298,32
1299,1175
1300,106
1301,112
1302,65
1303,561
1304,631
1305,641
1306,286
1307,725
1308,255
1309,1135
1310,534
1311,520
1312,1314
1313,608
1314,512
1315,618
1316,202
1317,75
1318,95
1319,323
1320,29
1321,158
1322,108
1323,75
1324,83
1325,230
1326,203
1327,177
1328,42
1329,674
1330,196
1331,417
1332,101
1333,125
1334,147
1335,385
1336,233
1337,311
1338,123
1339,119
1340,125
1341,302
1342,72
1343,355
1344,380
1345,196
1346,375
1347,426
1348,203
1349,446
1350,214
1351,1203
1352,403
1353,621
1354,197
1355,395
1356,425
1357,625
1358,448
1359,406
1360,375
1361,524
1362,139
1363,387
1364,373
1365,412
1366,412
1367,380
1368,414
1369,695
1370,503
1371,903
1372,400
1373,1890
1374,691
1375,1175
1376,479
1377,787
1378,818
1379,1149
1380,723
1381,587
1382,1011
1383,1105
1384,382
1385,449
1386,681
1387,187
1388,377
1389,230
1390,407
1391,425
1392,136
1393,450
1394,177
1395,1158
1396,223
1397,470
1398,142
1399,414
1400,355
1401,466
1402,258
1403,235
1404,109
1405,424
1406,170
1407,283
1408,325
1409,227
1410,359
1411,213
1412,194
1413,420
1414,343
1415,460
1416,266
1417,1390
1418,429
1419,874
1420,424
1421,427
1422,484
1423,1080
1424,497
1425,478
1426,568
1427,515
1428,204
1429,334
1430,337
1431,315
1432,1266
1433,436
1434,153
1435,1139
1436,1222
1437,1341
1438,1136
1439,1269
1440,1169
1441,1202
1442,741
1443,1421
1444,1714
1445,1184
1446,998
1447,1168
1448,535
1449,904
1450,356
1451,1134
1452,504
1453,401
1454,454
1455,458
1456,103
1457,820
1458,894
1459,1177
1460,491
1461,1569
1462,570
1463,1236
1464,663
1465,1114
1466,1187
1467,943
1468,1013
1469,1171
1470,463
1471,416
1472,511
1473,506
1474,424
1475,882
1476,303
1477,192
1478,941
1479,390
1480,439
1481,887
1482,345
1483,854
1484,142
1485,865
1486,225
1487,533
1488,597
1489,703
1490,375
1491,226
1492,238
1493,385
1494,204
1495,398
1496,301
1497,415
1498,140
1499,40
1500,94
1501,344
1502,441
1503,444
1504,70
1505,500
1506,143
1507,939
1508,344
1509,274
1510,414
1511,587
1512,388
1513,375
1514,195
1515,68
1516,138
1517,201
1518,38
1519,868
1520,421
1521,369
1522,466
1523,789
1524,782
1525,1043
1526,431
1527,958
1528,423
1529,1181
1530,839
1531,715
1532,975
1533,869
1534,874
1535,886
1536,494
1537,391
1538,442
1539,434
1540,250
1541,697
1542,433
1543,392
1544,103
1545,1101
1546,1118
1547,1233
1548,607
1549,1171
1550,603
1551,1415
1552,1136
1553,1147
1554,1229
1555,1067
1556,1080
1557,1069
1558,773
1559,430
1560,441
1561,560
1562,241
1563,201
1564,439
1565,348
1566,421
1567,919
1568,631
1569,1135
1570,651
1571,1143
1572,564
1573,934
1574,655
1575,1081
1576,1122
1577,1143
1578,656
1579,856
1580,722
1581,357
1582,559
1583,1052
1584,196
1585,73
1586,447
1587,386
1588,71
1589,682
1590,608
1591,1064
1592,674
1593,1038
1594,522
1595,664
1596,552
1597,1123
1598,1080
1599,684
1600,549
1601,606
1602,450
1603,450
1604,418
1605,667
1606,359
1607,126
1608,654
1609,428
1610,63
1611,1056
1612,846
1613,1148
1614,602
1615,814
1616,496
1617,1059
1618,666
1619,1154
1620,1159
1621,811
1622,780
1623,736
1624,476
1625,395
1626,431
1627,602
1628,449
1629,446
1630,955
1631,733
1632,472
1633,1166
1634,1107
1635,1348
1636,727
1637,1472
1638,662
1639,1421
1640,906
1641,1050
1642,1401
1643,1132
1644,1156
1645,1145
1646,663
1647,954
1648,636
1649,770
1650,706
1651,484
1652,459
1653,437
1654,739
1655,623
1656,687
1657,922
1658,539
1659,559
1660,176
1661,1111
1662,487
1663,1041
1664,901
1665,629
1666,419
1667,533
1668,293
1669,230
1670,451
1671,481
1672,105
1673,44
1674,1002
1675,735
1676,472
1677,1200
1678,532
1679,1175
1680,835
1681,1164
1682,476
1683,740
1684,516
1685,1167
1686,1157
1687,655
1688,566
1689,905
1690,560
1691,1103
1692,307
1693,644
1694,1122
1695,1154
1696,917
1697,593
1698,755
1699,1093
1700,1090
1701,1362
1702,1105
1703,1180
1704,614
1705,1400
1706,1123
1707,1328
1708,1394
1709,1090
1710,1106
1711,1112
1712,993
1713,669
1714,749
1715,990
1716,428
1717,422
1718,599
1719,693
1720,190
1721,1088
1722,1041
1723,1320
1724,1122
1725,651
1726,437
1727,1140
1728,507
1729,1318
1730,1123
1731,701
1732,492
1733,576
1734,500
1735,938
1736,473
1737,840
1738,664
1739,387
1740,477
1741,424
1742,740
1743,735
1744,544
1745,1074
1746,433
1747,760
1748,323
1749,977
1750,471
1751,1105
1752,1101
1753,678
1754,534
1755,515
1756,503
1757,609
1758,446
1759,483
1760,785
1761,421
1762,311
1763,105
1764,182
1765,435
1766,481
1767,601
1768,88
1769,536
1770,155
1771,760
1772,376
1773,404
1774,415
1775,716
1776,369
1777,452
1778,287
1779,198
1780,228
1781,166
1782,169
1783,506
1784,554
1785,536
1786,484
1787,1140
1788,1110
1789,1106
1790,605
1791,1073
1792,463
1793,1137
1794,630
1795,1097
1796,1195
1797,1098
1798,747
1799,701
1800,644
1801,816
1802,479
1803,559
1804,775
1805,683
1806,408
1807,332
1808,514
1809,596
1810,584
1811,1109
1812,301
1813,665
1814,275
1815,1112
1816,429
1817,1042
1818,940
1819,1099
1820,417
1821,422
1822,405
1823,350
1824,168
1825,395
1826,337
1827,48
1828,69
1829,84
1830,55
1831,206
1832,448
1833,527
1834,312
1835,120
1836,100
1837,317
1838,72
1839,460
1840,418
1841,90
1842,199
1843,202
1844,37
1845,216
1846,87
1847,153
1848,145
1849,408
1850,237
1851,94
1852,464
1853,413
1854,381
1855,417
1856,123
1857,854
1858,162
1859,900
1860,242
1861,395
1862,364
1863,891
1864,396
1865,338
1866,423
1867,251
1868,257
1869,230
1870,86
1871,362
1872,194
1873,114
1874,392
1875,400
1876,242
1877,402
1878,104
1879,474
1880,149
1881,621
1882,178
1883,239
1884,253
1885,600
1886,358
1887,256
1888,370
1889,174
1890,180
1891,169
1892,67
1893,392
1894,271
1895,116
1896,527
1897,386
1898,244
1899,435
1900,152
1901,766
1902,167
1903,756
1904,180
1905,282
1906,280
1907,673
1908,426
1909,281
1910,343
1911,241
1912,220
1913,216
1914,100
1915,242
1916,47
1917,29
1918,223
1919,152
1920,127
1921,293
1922,25
1923,245
1924,25
1925,398
1926,43
1927,192
1928,113
1929,416
1930,70
1931,55
1932,46
1933,53
1934,36
1935,51
1936,21
1937,433
1938,211
1939,163
1940,425
1941,428
1942,428
1943,479
1944,144
1945,726
1946,132
1947,977
1948,278
1949,396
1950,431
1951,1117
1952,422
1953,392
1954,280
1955,365
1956,216
1957,311
1958,157
1959,375
1960,206
1961,178
1962,368
1963,407
1964,344
1965,447
1966,145
1967,600
1968,140
1969,854
1970,225
1971,377
1972,359
1973,924
1974,413
1975,387
1976,314
1977,201
1978,133
1979,161
1980,58
1981,414
1982,252
1983,179
1984,760
1985,436
1986,376
1987,481
1988,141
1989,967
1990,206
1991,911
1992,311
1993,412
1994,433
1995,978
1996,441
1997,445
1998,311
1999,387
2000,217
2001,299
2002,173
2003,416
2004,299
2005,58
2006,449
2007,441
2008,437
2009,443
2010,66
2011,951
2012,181
2013,964
2014,214
2015,404
2016,420
2017,1161
2018,382
2019,433
2020,396
2021,251
2022,254
2023,230
2024,65
2025,326
2026,629
2027,224
2028,150
2029,498
2030,859
2031,1224
2032,510
2033,1519
2034,1168
2035,1207
2036,516
2037,1074
2038,1522
2039,814
2040,540
2041,773
2042,463
2043,510
2044,222
2045,604
2046,432
2047,637
2048,368
2049,412
2050,103
2051,635
2052,470
2053,855
2054,343
2055,361
2056,122
2057,1115
2058,431
2059,621
2060,595
2061,603
2062,373
2063,443
2064,375
2065,131
2066,203
2067,661
2068,165
2069,387
2070,209
2071,81
2072,134
2073,272
2074,199
2075,456
2076,101
2077,190
2078,39
2079,507
2080,105
2081,314
2082,344
2083,436
2084,96
2085,198
2086,106
2087,56
2088,125
2089,174
2090,47
2091,231
2092,95
2093,111
2094,433
2095,427
2096,239
2097,545
2098,225
2099,1125
2100,375
2101,676
2102,326
2103,453
2104,350
2105,574
2106,513
2107,453
2108,519
2109,340
2110,404
2111,201
2112,107
2113,240
2114,407
2115,441
2116,524
2117,535
2118,280
2119,586
2120,367
2121,1179
2122,395
2123,496
2124,355
2125,643
2126,541
2127,491
2128,854
2129,490
2130,440
2131,590
2132,441
2133,441
2134,410
2135,129
2136,208
2137,185
2138,74
2139,389
2140,278
2141,411
2142,186
2143,792
2144,277
2145,565
2146,407
2147,387
2148,432
2149,539
2150,292
2151,411
2152,367
2153,298
2154,184
2155,153
2156,121
2157,376
2158,384
2159,426
2160,423
2161,828
2162,565
2163,1087
2164,804
2165,1685
2166,1110
2167,1089
2168,995
2169,1104
2170,1135
2171,1127
2172,979
2173,1144
2174,1083
2175,1083
2176,485
2177,433
2178,707
2179,349
2180,453
2181,402
2182,476
2183,440
2184,508
2185,809
2186,422
2187,1206
2188,436
2189,780
2190,473
2191,773
2192,923
2193,691
2194,872
2195,543
2196,500
2197,704
2198,260
2199,448
2200,430
2201,219
2202,388
2203,267
2204,234
2205,424
2206,452
2207,576
2208,355
2209,1228
2210,339
2211,800
2212,415
2213,474
2214,616
2215,744
2216,670
2217,447
2218,443
2219,381
2220,175
2221,276
2222,362
2223,203
2224,25
2225,27
2226,258
2227,28
2228,68
2229,316
2230,102
2231,634
2232,28
2233,422
2234,28
2235,233
2236,164
2237,443
2238,57
2239,29
2240,61
2241,142
2242,25
2243,27
2244,42
2245,307
2246,394
2247,159
2248,234
2249,425
2250,370
2251,608
2252,282
2253,1293
2254,401
2255,666
2256,391
2257,468
2258,454
2259,716
2260,497
2261,466
2262,502
2263,411
2264,202
2265,196
2266,255
2267,384
2268,144
2269,246
2270,430
2271,428
2272,375
2273,711
2274,398
2275,1096
2276,141
2277,822
2278,248
2279,697
2280,511
2281,1078
2282,478
2283,469
2284,457
2285,772
2286,178
2287,282
2288,419
2289,308
2290,59
2291,38
2292,380
2293,233
2294,90
2295,216
2296,26
2297,435
2298,36
2299,222
2300,56
2301,129
2302,109
2303,99
2304,127
2305,126
2306,88
2307,91
2308,124
2309,121
2310,44
2311,198
2312,106
2313,71
2314,22
2315,235
2316,426
2317,470
2318,133
2319,488
2320,74
2321,599
2322,410
2323,393
2324,509
2325,655
2326,366
2327,314
2328,244
2329,65
2330,37
2331,86
2332,36
2333,64
2334,57
2335,44
2336,51
2337,193
2338,270
2339,450
2340,56
2341,274
2342,32
2343,391
2344,175
2345,346
2346,345
2347,415
2348,291
2349,362
2350,126
2351,126
2352,52
2353,166
2354,70
2355,362
2356,140
2357,60
2358,224
2359,521
2360,503
2361,594
2362,189
2363,916
2364,221
2365,1110
2366,466
2367,443
2368,1064
2369,1056
2370,465
2371,455
2372,466
2373,209
2374,366
2375,317
2376,119
2377,53
2378,242
2379,402
2380,21
2381,452
2382,389
2383,1028
2384,589
2385,475
2386,335
2387,419
2388,243
2389,1114
2390,694
2391,463
2392,254
2393,413
2394,414
2395,546
2396,122
2397,376
