id,forecastVolum
1,241
2,336
3,164
4,206
5,341
6,168
7,401
8,188
9,2168
10,379
11,602
12,191
13,260
14,311
15,562
16,350
17,301
18,269
19,487
20,102
21,323
22,259
23,307
24,350
25,237
26,218
27,604
28,438
29,822
30,322
31,7690
32,691
33,1209
34,439
35,609
36,688
37,1137
38,739
39,654
40,930
41,1000
42,263
43,416
44,505
45,121
46,334
47,243
48,281
49,403
50,144
51,389
52,187
53,1510
54,203
55,387
56,136
57,403
58,373
59,383
60,289
61,246
62,121
63,436
64,168
65,275
66,290
67,118
68,210
69,134
70,113
71,265
72,236
73,271
74,153
75,2180
76,314
77,719
78,212
79,275
80,382
81,767
82,408
83,354
84,352
85,311
86,118
87,195
88,140
89,206
90,3515
91,491
92,97
93,1258
94,1696
95,3478
96,1615
97,1399
98,2154
99,1873
100,847
101,2851
102,4609
103,1267
104,1263
105,1709
106,482
107,838
108,264
109,1768
110,475
111,307
112,517
113,449
114,69
115,942
116,1240
117,1679
118,540
119,5695
120,680
121,1287
122,883
123,1962
124,2563
125,989
126,1171
127,1432
128,378
129,308
130,589
131,520
132,367
133,972
134,243
135,162
136,973
137,330
138,357
139,1002
140,308
141,972
142,166
143,944
144,235
145,668
146,718
147,762
148,275
149,213
150,252
151,351
152,169
153,364
154,261
155,242
156,66
157,34
158,66
159,180
160,322
161,246
162,35
163,202
164,81
165,602
166,178
167,120
168,156
169,375
170,196
171,163
172,108
173,46
174,85
175,115
176,31
177,715
178,327
179,228
180,317
181,693
182,768
183,760
184,315
185,692
186,288
187,1027
188,710
189,585
190,789
191,711
192,884
193,917
194,390
195,220
196,395
197,320
198,151
199,521
200,315
201,231
202,69
203,948
204,1333
205,1539
206,420
207,666
208,410
209,1843
210,713
211,972
212,1298
213,1044
214,727
215,640
216,574
217,228
218,272
219,502
220,109
221,113
222,432
223,247
224,253
225,1205
226,700
227,1569
228,606
229,1039
230,686
231,867
232,819
233,1115
234,1834
235,1073
236,818
237,955
238,693
239,246
240,582
241,1128
242,121
243,61
244,432
245,299
246,56
247,728
248,609
249,1239
250,697
251,805
252,550
253,620
254,587
255,1306
256,1358
257,644
258,576
259,771
260,312
261,356
262,368
263,791
264,258
265,102
266,925
267,457
268,51
269,1383
270,1062
271,1820
272,788
273,812
274,637
275,1229
276,800
277,1606
278,2014
279,805
280,794
281,831
282,505
283,283
284,401
285,756
286,417
287,319
288,1272
289,816
290,295
291,2246
292,2195
293,3071
294,760
295,1602
296,782
297,2520
298,1271
299,2283
300,5057
301,1449
302,1711
303,2120
304,804
305,773
306,902
307,984
308,608
309,493
310,433
311,375
312,527
313,654
314,787
315,1119
316,587
317,340
318,126
319,1401
320,324
321,1228
322,914
323,621
324,312
325,417
326,286
327,148
328,388
329,473
330,68
331,40
332,788
333,548
334,208
335,1442
336,353
337,1675
338,609
339,1202
340,416
341,581
342,337
343,1695
344,1184
345,525
346,420
347,1052
348,397
349,684
350,177
351,551
352,796
353,847
354,615
355,380
356,271
357,1183
358,1333
359,1557
360,474
361,672
362,330
363,1466
364,777
365,1360
366,1920
367,977
368,755
369,787
370,568
371,309
372,499
373,631
374,209
375,234
376,554
377,454
378,80
379,886
380,698
381,2070
382,924
383,439
384,248
385,983
386,414
387,1426
388,1344
389,521
390,265
391,433
392,309
393,521
394,264
395,583
396,452
397,315
398,520
399,486
400,816
401,1072
402,734
403,1638
404,443
405,716
406,336
407,1229
408,418
409,1734
410,1571
411,723
412,624
413,597
414,468
415,584
416,484
417,566
418,715
419,268
420,227
421,63
422,84
423,301
424,427
425,513
426,58
427,383
428,118
429,591
430,314
431,304
432,319
433,613
434,309
435,361
436,192
437,106
438,180
439,115
440,101
441,331
442,423
443,357
444,270
445,1188
446,805
447,1080
448,322
449,509
450,238
451,1266
452,389
453,1208
454,1118
455,938
456,579
457,457
458,403
459,378
460,301
461,401
462,403
463,313
464,190
465,171
466,253
467,367
468,343
469,681
470,142
471,324
472,122
473,833
474,172
475,662
476,587
477,745
478,188
479,169
480,168
481,172
482,75
483,193
484,155
485,39
486,62
487,55
488,40
489,130
490,317
491,508
492,168
493,65
494,79
495,156
496,65
497,444
498,230
499,59
500,135
501,128
502,39
503,108
504,62
505,112
506,88
507,592
508,265
509,101
510,509
511,674
512,439
513,548
514,114
515,1155
516,152
517,1435
518,295
519,379
520,366
521,1369
522,395
523,371
524,528
525,248
526,308
527,248
528,83
529,330
530,186
531,96
532,228
533,408
534,258
535,344
536,103
537,612
538,156
539,747
540,177
541,208
542,224
543,738
544,310
545,232
546,306
547,153
548,175
549,166
550,69
551,601
552,328
553,134
554,710
555,712
556,391
557,583
558,157
559,1325
560,210
561,1258
562,283
563,379
564,381
565,1113
566,566
567,351
568,482
569,278
570,316
571,290
572,91
573,97
574,33
575,18
576,100
577,77
578,85
579,110
580,14
581,114
582,18
583,233
584,14
585,88
586,60
587,237
588,36
589,34
590,16
591,34
592,18
593,36
594,16
595,535
596,204
597,153
598,431
599,546
600,413
601,518
602,146
603,775
604,135
605,1132
606,270
607,428
608,405
609,1268
610,381
611,370
612,276
613,328
614,205
615,326
616,132
617,310
618,142
619,96
620,212
621,266
622,197
623,330
624,88
625,493
626,113
627,558
628,136
629,221
630,202
631,767
632,312
633,204
634,202
635,93
636,101
637,100
638,52
639,452
640,230
641,160
642,585
643,481
644,355
645,593
646,136
647,1113
648,178
649,1198
650,253
651,379
652,375
653,979
654,460
655,378
656,288
657,288
658,186
659,264
660,128
661,465
662,247
663,70
664,449
665,471
666,375
667,430
668,74
669,1065
670,127
671,1040
672,188
673,408
674,353
675,1318
676,306
677,379
678,326
679,182
680,234
681,205
682,80
683,256
684,668
685,159
686,93
687,459
688,1125
689,2116
690,464
691,2468
692,2134
693,1522
694,497
695,1170
696,4868
697,589
698,573
699,957
700,348
701,456
702,188
703,640
704,375
705,402
706,202
707,320
708,67
709,504
710,341
711,623
712,147
713,157
714,92
715,796
716,298
717,501
718,478
719,467
720,166
721,329
722,201
723,59
724,120
725,522
726,59
727,527
728,150
729,55
730,79
731,159
732,136
733,256
734,55
735,91
736,29
737,362
738,73
739,176
740,171
741,215
742,83
743,121
744,72
745,30
746,89
747,123
748,26
749,187
750,98
751,88
752,342
753,363
754,200
755,590
756,184
757,1384
758,315
759,726
760,263
761,395
762,269
763,690
764,510
765,385
766,571
767,257
768,346
769,173
770,59
771,189
772,383
773,470
774,432
775,735
776,212
777,723
778,302
779,1465
780,301
781,556
782,289
783,750
784,697
785,573
786,1025
787,541
788,366
789,548
790,500
791,517
