id,forecastVolum
1,245
2,317
3,153
4,223
5,399
6,166
7,432
8,189
9,2346
10,332
11,696
12,162
13,301
14,356
15,650
16,385
17,317
18,286
19,547
20,108
21,315
22,254
23,318
24,338
25,249
26,218
27,600
28,425
29,891
30,321
31,7560
32,697
33,1088
34,403
35,702
36,720
37,973
38,654
39,585
40,915
41,999
42,269
43,373
44,495
45,137
46,298
47,194
48,319
49,409
50,136
51,400
52,157
53,1463
54,195
55,436
56,134
57,375
58,345
59,408
60,258
61,230
62,129
63,423
64,161
65,260
66,228
67,137
68,224
69,115
70,83
71,353
72,246
73,390
74,146
75,2268
76,323
77,827
78,250
79,348
80,420
81,916
82,470
83,444
84,413
85,297
86,140
87,204
88,188
89,186
90,3503
91,477
92,82
93,1401
94,1570
95,3226
96,1721
97,1416
98,2131
99,1812
100,795
101,3123
102,4827
103,1174
104,1334
105,1618
106,436
107,909
108,268
109,1866
110,473
111,252
112,575
113,485
114,64
115,1095
116,1327
117,1618
118,552
119,5656
120,589
121,1492
122,887
123,2050
124,2354
125,852
126,1307
127,1480
128,352
129,306
130,624
131,518
132,364
133,1108
134,186
135,149
136,995
137,322
138,340
139,1006
140,255
141,952
142,127
143,1043
144,192
145,630
146,706
147,748
148,240
149,189
150,205
151,313
152,124
153,331
154,190
155,211
156,77
157,22
158,49
159,178
160,318
161,229
162,45
163,203
164,69
165,669
166,175
167,122
168,190
169,442
170,171
171,151
172,100
173,41
174,83
175,97
176,19
177,643
178,309
179,247
180,325
181,771
182,729
183,846
184,313
185,707
186,274
187,1061
188,646
189,560
190,803
191,697
192,815
193,827
194,351
195,227
196,355
197,309
198,125
199,577
200,282
201,217
202,53
203,935
204,1184
205,1513
206,413
207,663
208,496
209,1780
210,862
211,1094
212,1302
213,1189
214,832
215,868
216,591
217,229
218,253
219,474
220,103
221,116
222,333
223,228
224,161
225,1159
226,712
227,1661
228,615
229,1107
230,678
231,945
232,742
233,1166
234,1915
235,1253
236,886
237,882
238,633
239,227
240,556
241,1013
242,99
243,57
244,455
245,299
246,47
247,769
248,571
249,1212
250,650
251,743
252,557
253,556
254,564
255,1398
256,1348
257,591
258,578
259,728
260,278
261,383
262,401
263,866
264,236
265,87
266,890
267,489
268,42
269,1505
270,1059
271,1839
272,719
273,788
274,648
275,1232
276,864
277,1765
278,2207
279,781
280,935
281,938
282,479
283,279
284,460
285,801
286,459
287,332
288,1355
289,755
290,215
291,2293
292,2166
293,2870
294,784
295,1810
296,820
297,2834
298,1200
299,2273
300,5525
301,1456
302,1766
303,2212
304,722
305,785
306,1028
307,1003
308,602
309,493
310,408
311,415
312,588
313,624
314,683
315,1078
316,558
317,404
318,116
319,1248
320,339
321,1264
322,937
323,607
324,330
325,407
326,257
327,157
328,356
329,466
330,69
331,37
332,891
333,546
334,217
335,1279
336,341
337,1708
338,655
339,1114
340,357
341,590
342,388
343,1781
344,1168
345,478
346,416
347,1033
348,401
349,759
350,208
351,552
352,810
353,919
354,710
355,361
356,237
357,1125
358,1189
359,1570
360,736
361,659
362,366
363,1674
364,878
365,1512
366,1821
367,994
368,809
369,929
370,616
371,382
372,638
373,679
374,250
375,288
376,618
377,588
378,75
379,1053
380,710
381,1839
382,1087
383,462
384,286
385,1162
386,453
387,1746
388,1312
389,539
390,275
391,478
392,335
393,539
394,328
395,733
396,429
397,303
398,441
399,451
400,802
401,853
402,659
403,1441
404,430
405,804
406,281
407,1167
408,361
409,1438
410,1284
411,685
412,524
413,484
414,438
415,559
416,390
417,486
418,705
419,313
420,241
421,64
422,73
423,309
424,398
425,534
426,53
427,460
428,124
429,607
430,305
431,321
432,336
433,656
434,306
435,357
436,216
437,130
438,164
439,108
440,98
441,353
442,494
443,413
444,294
445,1121
446,778
447,1214
448,413
449,638
450,319
451,1298
452,464
453,1434
454,1281
455,979
456,636
457,504
458,479
459,503
460,342
461,489
462,459
463,280
464,146
465,163
466,281
467,353
468,333
469,746
470,158
471,364
472,113
473,926
474,172
475,767
476,631
477,754
478,203
479,197
480,180
481,175
482,65
483,194
484,170
485,32
486,61
487,57
488,32
489,139
490,367
491,526
492,190
493,83
494,83
495,206
496,86
497,487
498,305
499,79
500,136
501,142
502,36
503,108
504,75
505,112
506,89
507,555
508,227
509,95
510,555
511,534
512,306
513,593
514,117
515,1125
516,137
517,1373
518,248
519,386
520,337
521,1222
522,331
523,325
524,489
525,254
526,272
527,231
528,67
529,321
530,173
531,96
532,205
533,424
534,246
535,361
536,104
537,695
538,140
539,824
540,161
541,229
542,198
543,727
544,332
545,236
546,281
547,137
548,159
549,146
550,56
551,664
552,337
553,123
554,715
555,609
556,342
557,585
558,150
559,1118
560,171
561,1213
562,250
563,320
564,333
565,1014
566,504
567,342
568,444
569,270
570,289
571,284
572,75
573,102
574,26
575,18
576,76
577,63
578,73
579,132
580,14
581,126
582,14
583,228
584,15
585,100
586,44
587,229
588,37
589,31
590,20
591,31
592,14
593,34
594,10
595,510
596,181
597,139
598,472
599,548
600,398
601,553
602,131
603,725
604,111
605,1184
606,207
607,400
608,410
609,1247
610,406
611,372
612,240
613,346
614,182
615,300
616,118
617,313
618,151
619,107
620,146
621,308
622,221
623,352
624,102
625,480
626,99
627,658
628,143
629,257
630,218
631,679
632,319
633,237
634,210
635,99
636,100
637,110
638,51
639,412
640,243
641,165
642,660
643,492
644,317
645,564
646,123
647,1107
648,164
649,1121
650,236
651,382
652,383
653,950
654,470
655,378
656,280
657,294
658,203
659,266
660,114
661,450
662,218
663,65
664,428
665,453
666,335
667,436
668,61
669,1138
670,124
671,1070
672,187
673,329
674,354
675,1221
676,287
677,340
678,292
679,189
680,196
681,194
682,63
683,206
684,631
685,131
686,65
687,402
688,1101
689,1894
690,475
691,2637
692,1927
693,1549
694,483
695,1184
696,5118
697,785
698,506
699,931
700,353
701,414
702,157
703,637
704,346
705,415
706,196
707,331
708,57
709,508
710,357
711,697
712,157
713,190
714,77
715,898
716,299
717,558
718,481
719,442
720,171
721,350
722,215
723,66
724,114
725,499
726,72
727,302
728,152
729,58
730,61
731,164
732,130
733,268
734,59
735,131
736,39
737,358
738,71
739,180
740,183
741,227
742,82
743,110
744,84
745,35
746,91
747,113
748,29
749,185
750,94
751,89
752,358
753,381
754,201
755,585
756,148
757,1182
758,263
759,695
760,227
761,393
762,268
763,613
764,459
765,416
766,512
767,223
768,308
769,159
770,66
771,179
772,348
773,427
774,534
775,724
776,200
777,643
778,238
779,1471
780,279
781,572
782,248
783,758
784,634
785,591
786,991
787,536
788,347
789,571
790,497
791,493
792,291
793,66
794,162
795,115
796,44
797,299
798,169
799,249
800,102
801,632
802,159
803,515
804,193
805,198
806,328
807,407
808,189
809,260
810,187
811,127
812,126
813,79
814,73
815,237
816,249
817,339
818,201
819,766
820,468
821,1487
822,745
823,7357
824,1255
825,1447
826,892
827,1304
828,1296
829,979
830,806
831,1154
832,938
833,1003
834,468
835,371
836,585
837,222
838,454
839,328
840,352
841,412
842,447
843,1132
844,494
845,2457
846,377
847,820
848,428
849,810
850,831
851,799
852,1211
853,664
854,678
855,745
856,206
857,495
858,560
859,140
860,316
861,200
862,94
863,372
864,356
865,560
866,261
867,1376
868,262
869,747
870,283
871,431
872,586
873,727
874,660
875,350
876,400
877,300
878,140
879,249
880,227
881,173
882,13
883,22
884,161
885,39
886,54
887,279
888,101
889,715
890,24
891,298
892,32
893,218
894,135
895,323
896,56
897,33
898,69
899,99
900,16
901,23
902,31
903,168
904,282
905,113
906,106
907,389
908,294
909,576
910,188
911,2478
912,295
913,657
914,296
915,428
916,400
917,668
918,499
919,389
920,521
921,291
922,148
923,146
924,146
925,250
926,125
927,163
928,348
929,295
930,313
931,666
932,286
933,1846
934,114
935,744
936,192
937,630
938,548
939,963
940,454
941,405
942,380
943,657
944,128
945,200
946,307
947,212
948,64
949,39
950,252
951,220
952,97
953,198
954,37
955,383
956,29
957,225
958,60
959,98
960,101
961,98
962,120
963,102
964,93
965,69
966,99
967,97
968,41
969,107
970,79
971,73
972,14
973,199
974,458
975,447
976,109
977,449
978,67
979,617
980,337
981,286
982,551
983,675
984,251
985,196
986,175
987,39
988,29
989,84
990,29
991,9
992,87
993,71
994,26
995,244
996,242
997,454
998,11
999,67
1000,34
1001,310
1002,207
1003,206
1004,290
1005,233
1006,272
1007,223
1008,74
1009,65
1010,15
1011,144
1012,57
1013,211
1014,121
1015,50
1016,116
1017,678
1018,666
1019,687
1020,130
1021,667
1022,169
1023,1485
1024,455
1025,477
1026,1483
1027,1013
1028,450
1029,436
1030,413
1031,127
1032,299
1033,198
1034,78
1035,42
1036,217
1037,390
1038,37
1039,579
1040,246
1041,1753
1042,640
1043,477
1044,257
1045,445
1046,223
1047,1470
1048,879
1049,471
1050,248
1051,290
1052,221
1053,601
1054,105
1055,336
1056,264
1057,264
1058,369
1059,214
1060,172
1061,689
1062,867
1063,711
1064,213
1065,571
1066,187
1067,974
1068,655
1069,788
1070,1211
1071,1255
1072,577
1073,514
1074,363
1075,149
1076,258
1077,343
1078,104
1079,114
1080,112
1081,29
1082,37
1083,194
1084,204
1085,330
1086,61
1087,207
1088,89
1089,489
1090,113
1091,390
1092,268
1093,283
1094,117
1095,101
1096,162
1097,40
1098,84
1099,105
1100,32
1123,356
1124,213
1125,37
1126,67
1127,556
1128,549
1129,459
1130,57
1131,864
1132,202
1133,1044
1134,263
1135,348
1136,516
1137,722
1138,360
1139,341
1140,492
1141,68
1142,317
1143,157
1144,49
1145,283
1146,340
1147,173
1148,313
1149,542
1150,231
1151,543
1152,139
1153,950
1154,170
1155,483
1156,155
1157,468
1158,467
1159,366
1160,303
1161,370
1162,181
1163,179
1164,411
1165,253
1166,211
1167,226
1168,309
1169,160
1170,70
1171,737
1172,1052
1173,910
1174,262
1175,717
1176,404
1177,1199
1178,479
1179,663
1180,1531
1181,540
1182,428
1183,747
1184,416
1185,126
1186,453
1187,730
1188,90
1189,39
1190,83
1191,152
1192,27
1193,173
1194,182
1195,375
1196,91
1197,42
1198,28
1199,107
1200,136
1201,196
1202,357
1203,62
1204,201
1205,540
1206,26
1207,63
1208,123
1209,346
1210,92
1211,94
1212,477
1213,360
1214,87
1215,1152
1216,410
1217,685
1218,547
1219,574
1220,242
1221,628
1222,324
1223,1096
1224,973
1225,382
1226,276
1227,504
1228,195
1229,147
1230,708
1231,584
1232,117
1233,260
1234,725
1235,603
1236,181
1237,1734
1238,788
1239,871
1240,424
1241,940
1242,314
1243,1252
1244,473
1245,891
1246,1315
1247,761
1248,590
1249,1108
1250,345
1251,194
1252,1421
1253,885
1254,161
1255,19
1256,554
1257,33
1258,99
1259,328
1260,104
1261,289
1262,87
1263,317
1264,27
1265,340
1266,60
1267,346
1268,379
1269,252
1270,296
1271,235
1272,79
1273,126
1274,404
1275,130
1276,24
1277,55
1278,120
1279,96
1280,54
1281,462
1282,165
1283,297
1284,110
1285,228
1286,124
1287,287
1288,119
1289,413
1290,345
1291,161
1292,63
1293,190
1294,92
1295,31
1296,843
1297,320
1298,16
1299,478
1300,76
1301,80
1302,28
1303,295
1304,385
1305,372
1306,121
1307,292
1308,135
1309,706
1310,280
1311,269
1312,610
1313,295
1314,279
1315,290
1316,103
1317,42
1318,84
1319,114
1320,13
1321,101
1322,90
1323,61
1324,52
1325,238
1326,182
1327,117
1328,32
1329,515
1330,173
1331,336
1332,95
1333,103
1334,98
1335,335
1336,221
1337,300
1338,113
1339,69
1340,127
1341,275
1342,50
1343,130
1344,141
1345,92
1346,190
1347,189
1348,72
1349,240
1350,109
1351,1553
1352,161
1353,459
1354,75
1355,181
1356,197
1357,390
1358,181
1359,140
1360,145
1361,456
1362,48
1363,152
1364,161
1365,221
1366,204
1367,136
1368,200
1369,470
1370,227
1371,635
1372,198
1373,4021
1374,487
1375,1106
1376,250
1377,489
1378,489
1379,986
1380,458
1381,384
1382,788
1383,1029
1384,147
1385,222
1386,448
1387,81
1388,137
1389,121
1390,241
1391,177
1392,62
1393,188
1394,90
1395,1081
1396,98
1397,234
1398,54
1399,202
1400,146
1401,202
1402,126
1403,114
1404,62
1405,248
1406,77
1407,129
1408,124
1409,89
1410,112
1411,70
1412,63
1413,179
1414,124
1415,196
1416,84
1417,1601
1418,186
1419,561
1420,135
1421,268
1422,236
1423,709
1424,227
1425,229
1426,230
1427,227
1428,74
1429,111
1430,121
1431,110
1432,2151
1433,350
1434,63
1435,1238
1436,1385
1437,2096
1438,1190
1439,1236
1440,1545
1441,1684
1442,685
1443,2315
1444,2571
1445,1126
1446,966
1447,1237
1448,396
1449,742
1450,149
1451,956
1452,413
1453,125
1454,250
1455,253
1456,39
1457,564
1458,646
1459,802
1460,305
1461,2692
1462,312
1463,969
1464,353
1465,1347
1466,1174
1467,400
1468,645
1469,751
1470,151
1471,157
1472,268
1473,219
1474,234
1475,936
1476,126
1477,103
1478,1038
1479,203
1480,221
1481,769
1482,178
1483,570
1484,80
1485,791
1486,127
1487,461
1488,478
1489,456
1490,150
1491,136
1492,146
1493,222
1494,90
1495,209
1496,160
1497,146
1498,40
1499,23
1500,38
1501,93
1502,156
1503,156
1504,30
1505,101
1506,35
1507,503
1508,87
1509,58
1510,122
1511,239
1512,83
1513,79
1514,45
1515,27
1516,43
1517,45
1518,22
1519,429
1520,177
1521,136
1522,273
1523,453
1524,337
1525,484
1526,182
1527,406
1528,134
1529,751
1530,312
1531,353
1532,484
1533,406
1534,427
1535,422
1536,192
1537,126
1538,174
1539,154
1540,82
1541,437
1542,146
1543,143
1544,57
1545,623
1546,826
1547,1096
1548,278
1549,485
1550,266
1551,1878
1552,527
1553,813
1554,1006
1555,996
1556,478
1557,528
1558,346
1559,165
1560,141
1561,227
1562,94
1563,49
1564,151
1565,118
1566,117
1567,684
1568,361
1569,917
1570,287
1571,477
1572,345
1573,553
1574,345
1575,652
1576,820
1577,690
1578,341
1579,423
1580,306
1581,127
1582,270
1583,430
1584,72
1585,33
1586,216
1587,150
1588,40
1589,392
1590,274
1591,667
1592,375
1593,374
1594,246
1595,338
1596,243
1597,863
1598,641
1599,292
1600,266
1601,299
1602,141
1603,200
1604,156
1605,344
1606,125
1607,66
1608,520
1609,250
1610,35
1611,1012
1612,631
1613,1012
1614,380
1615,413
1616,314
1617,970
1618,371
1619,1188
1620,985
1621,507
1622,406
1623,397
1624,269
1625,166
1626,229
1627,340
1628,326
1629,189
1630,646
1631,381
1632,127
1633,948
1634,776
1635,1244
1636,379
1637,741
1638,357
1639,1582
1640,432
1641,1218
1642,1521
1643,809
1644,600
1645,709
1646,328
1647,410
1648,357
1649,346
1650,361
1651,334
1652,218
1653,259
1654,536
1655,337
1656,327
1657,641
1658,373
1659,195
1660,54
1661,897
1662,150
1663,874
1664,495
1665,319
1666,139
1667,201
1668,125
1669,104
1670,191
1671,284
1672,43
1673,32
1674,518
1675,315
1676,172
1677,1259
1678,209
1679,1212
1680,366
1681,858
1682,229
1683,473
1684,170
1685,1436
1686,792
1687,337
1688,217
1689,583
1690,236
1691,615
1692,112
1693,298
1694,741
1695,549
1696,399
1697,187
1698,210
1699,796
1700,735
1701,1010
1702,509
1703,447
1704,188
1705,1330
1706,437
1707,1107
1708,1049
1709,670
1710,403
1711,545
1712,349
1713,211
1714,297
1715,374
1716,134
1717,222
1718,257
1719,264
1720,55
1721,625
1722,401
1723,1117
1724,633
1725,245
1726,129
1727,754
1728,177
1729,1202
1730,830
1731,350
1732,117
1733,217
1734,145
1735,304
1736,167
1737,327
1738,232
1739,164
1740,210
1741,264
1742,614
