id,forecastVolum
1,263
2,323
3,164
4,258
5,391
6,173
7,438
8,192
9,2067
10,357
11,693
12,178
13,299
14,337
15,621
16,397
17,309
18,284
19,622
20,113
21,316
22,271
23,367
24,359
25,268
26,272
27,721
28,465
29,1074
30,381
31,6510
32,795
33,1586
34,478
35,833
36,795
37,1417
38,796
39,689
40,1116
41,1303
42,274
43,423
44,669
45,153
46,330
47,246
48,347
49,431
50,155
51,400
52,179
53,1545
54,206
55,453
56,134
57,405
58,352
59,422
60,273
61,237
62,136
63,494
64,165
65,279
66,267
67,152
68,243
69,151
70,118
71,385
72,254
73,386
74,163
75,2535
76,385
77,901
78,259
79,426
80,514
81,991
82,508
83,474
84,486
85,433
86,138
87,218
88,193
89,198
90,3136
91,513
92,98
93,1367
94,1622
95,3048
96,1613
97,1493
98,2020
99,1944
100,869
101,3244
102,3685
103,1429
104,1309
105,1520
106,476
107,1062
108,257
109,1746
110,540
111,313
112,541
113,571
114,87
115,1124
116,1296
117,1666
118,636
119,4844
120,705
121,1541
122,827
123,2094
124,2369
125,1065
126,1235
127,1397
128,380
129,358
130,656
131,605
132,459
133,1192
134,230
135,157
136,1222
137,361
138,383
139,1182
140,303
141,1089
142,142
143,1168
144,215
145,725
146,813
147,893
148,283
149,209
150,232
151,364
152,154
153,357
154,221
155,354
156,96
157,42
158,80
159,234
160,386
161,306
162,69
163,264
164,110
165,858
166,208
167,174
168,268
169,527
170,233
171,220
172,134
173,63
174,93
175,143
176,38
177,813
178,329
179,286
180,401
181,883
182,851
183,963
184,372
185,938
186,306
187,1247
188,771
189,680
190,983
191,895
192,992
193,988
194,399
195,282
196,376
197,360
198,158
199,917
200,365
201,348
202,73
203,1302
204,1766
205,2237
206,630
207,1238
208,655
209,2973
210,1250
211,1553
212,2019
213,1900
214,1209
215,1156
216,861
217,378
218,408
219,634
220,158
221,129
222,341
223,245
224,225
225,1204
226,789
227,1675
228,689
229,1141
230,693
231,1056
232,821
233,1326
234,2089
235,1598
236,889
237,980
238,611
239,245
240,556
241,1098
242,132
243,68
244,462
245,326
246,66
247,825
248,655
249,1344
250,774
251,926
252,573
253,666
254,630
255,1498
256,1449
257,690
258,605
259,768
260,297
261,410
262,360
263,878
264,274
265,106
266,871
267,486
268,55
269,1389
270,1140
271,1841
272,758
273,944
274,628
275,1307
276,870
277,1792
278,1872
279,916
280,945
281,902
282,468
283,320
284,444
285,788
286,491
287,352
288,1335
289,857
290,251
291,2169
292,2083
293,2897
294,853
295,1957
296,811
297,2595
298,1290
299,2446
300,4001
301,1730
302,1563
303,1968
304,776
305,911
306,879
307,1035
308,675
309,611
310,460
311,485
312,814
313,749
314,866
315,1259
316,706
317,462
318,148
319,1459
320,359
321,1385
322,1131
323,688
324,351
325,472
326,280
327,197
328,433
329,556
330,86
331,49
332,1041
333,695
334,266
335,1618
336,388
337,1992
338,833
339,1310
340,422
341,668
342,361
343,2102
344,1490
345,563
346,442
347,1061
348,440
349,937
350,202
351,628
352,1043
353,1395
354,935
355,487
356,379
357,1481
358,1542
359,2016
360,887
361,1000
362,442
363,2217
364,1057
365,2092
366,2554
367,1309
368,994
369,1169
370,751
371,494
372,749
373,928
374,275
375,298
376,638
377,626
378,94
379,1107
380,874
381,2348
382,1340
383,458
384,245
385,1235
386,431
387,2173
388,1640
389,568
390,246
391,459
392,268
393,700
394,256
395,751
396,517
397,329
398,481
399,536
400,1052
401,1024
402,691
403,1588
404,493
405,861
406,280
407,1284
408,394
409,1627
410,1491
411,789
412,614
413,550
414,458
415,766
416,431
417,552
418,864
419,336
420,257
421,88
422,94
423,355
424,411
425,522
426,77
427,422
428,127
429,688
430,308
431,325
432,325
433,670
434,316
435,368
436,221
437,143
438,180
439,140
440,114
441,412
442,521
443,474
444,347
445,1500
446,1046
447,1405
448,480
449,820
450,303
451,1762
452,493
453,1858
454,1630
455,1260
456,713
457,586
458,511
459,576
460,376
461,552
462,516
463,519
464,247
465,225
466,422
467,541
468,501
469,1135
470,208
471,490
472,163
473,1414
474,253
475,1049
476,906
477,1171
478,322
479,299
480,264
481,232
482,112
483,291
484,217
485,31
486,47
487,51
488,27
489,137
490,338
491,548
492,200
493,72
494,70
495,188
496,67
497,505
498,277
499,59
500,140
501,149
502,32
503,113
504,66
505,96
506,82
507,598
508,256
509,97
510,593
511,617
512,366
513,559
514,133
515,1158
516,162
517,1385
518,253
519,378
520,359
521,1324
522,377
523,325
524,451
525,261
526,277
527,253
528,82
529,309
530,161
531,87
532,236
533,354
534,214
535,303
536,90
537,558
538,117
539,714
540,142
541,204
542,191
543,651
544,273
545,192
546,238
547,135
548,131
549,136
550,55
551,587
552,307
553,132
554,719
555,563
556,327
557,509
558,157
559,1057
560,171
561,1044
562,226
563,322
564,323
565,927
566,431
567,300
568,385
569,263
570,254
571,257
572,91
573,130
574,43
575,24
576,111
577,107
578,92
579,158
580,23
581,153
582,28
583,350
584,27
585,114
586,81
587,360
588,64
589,49
590,34
591,43
592,28
593,52
594,17
595,564
596,213
597,164
598,536
599,635
600,409
601,582
602,155
603,827
604,133
605,1241
606,260
607,470
608,423
609,1374
610,392
611,373
612,280
613,402
614,198
615,331
616,139
617,322
618,146
619,106
620,207
621,302
622,231
623,380
624,103
625,549
626,102
627,758
628,157
629,270
630,235
631,876
632,312
633,232
634,208
635,110
636,96
637,126
638,57
639,477
640,254
641,173
642,695
643,543
644,332
645,595
646,151
647,1134
648,185
649,1155
650,258
651,435
652,422
653,1067
654,473
655,401
656,290
657,333
658,192
659,290
660,146
661,571
662,272
663,82
664,530
665,559
666,412
667,502
668,90
669,1201
670,167
671,1239
672,226
673,409
674,384
675,1439
676,332
677,400
678,359
679,246
680,255
681,244
682,90
683,218
684,706
685,156
686,93
687,500
688,1197
689,1908
690,530
691,2453
692,2079
693,1546
694,524
695,1276
696,3846
697,806
698,565
699,993
700,359
701,481
702,183
703,685
704,417
705,495
706,232
707,328
708,66
709,610
710,358
711,728
712,200
713,189
714,96
715,1062
716,291
717,589
718,525
719,486
720,195
721,354
722,222
723,79
724,128
725,596
726,84
727,381
728,146
729,62
730,87
731,196
732,138
733,286
734,62
735,104
736,33
737,427
738,77
739,194
740,201
741,245
742,83
743,122
744,77
745,35
746,84
747,130
748,29
749,213
750,104
751,108
752,452
753,434
754,241
755,683
756,192
757,1516
758,319
759,799
760,271
761,471
762,320
763,706
764,526
765,434
766,589
767,271
768,357
769,192
770,90
771,211
772,361
773,492
774,571
775,775
776,243
777,729
778,296
779,1528
780,317
781,624
782,297
783,836
784,695
785,633
786,1126
787,596
788,363
789,633
790,514
791,542
792,347
793,79
794,148
795,111
796,49
797,300
798,177
799,250
800,100
801,655
802,154
803,504
804,223
805,230
806,308
807,433
808,206
809,282
810,201
811,144
812,129
813,95
814,85
815,262
816,282
817,386
818,276
819,878
820,569
821,1872
822,840
823,6078
824,1504
825,1744
826,1104
827,1653
828,1603
829,1233
830,1024
831,1395
832,1115
833,1366
834,490
835,370
836,653
837,250
838,372
839,351
840,333
841,416
842,436
843,1015
844,454
845,2130
846,339
847,801
848,379
849,836
850,961
851,742
852,1080
853,595
854,573
855,743
856,203
857,417
858,524
859,165
860,313
861,231
862,121
863,392
864,401
865,653
866,280
867,1602
868,286
869,868
870,318
871,539
872,705
873,786
874,781
875,368
876,461
877,363
878,146
879,245
880,268
881,167
882,18
883,25
884,201
885,37
886,58
887,275
888,93
889,730
890,23
891,313
892,32
893,228
894,150
895,350
896,50
897,35
898,60
899,112
900,18
901,25
902,39
903,190
904,271
905,129
906,138
907,394
908,275
909,562
910,189
911,2243
912,277
913,641
914,275
915,500
916,415
917,743
918,516
919,397
920,541
921,333
922,152
923,156
924,159
925,311
926,139
927,196
928,415
929,345
930,342
931,819
932,340
933,1953
934,144
935,887
936,222
937,775
938,612
939,1144
940,512
941,472
942,447
943,768
944,147
945,224
946,393
947,238
948,77
949,53
950,311
951,240
952,113
953,202
954,46
955,343
956,37
957,216
958,74
959,126
960,120
961,113
962,122
963,123
964,99
965,85
966,121
967,116
968,56
969,106
970,78
971,52
972,11
973,185
974,419
975,422
976,98
977,371
978,49
979,556
980,297
981,304
982,554
983,618
984,252
985,212
986,157
987,35
988,22
989,68
990,23
991,36
992,78
993,54
994,33
995,171
996,219
997,369
998,45
999,111
1000,43
1001,321
1002,159
1003,255
1004,319
1005,296
1006,225
1007,230
1008,109
1009,82
1010,35
1011,131
1012,54
1013,254
1014,115
1015,48
1016,126
1017,620
1018,679
1019,697
1020,121
1021,771
1022,171
1023,1552
1024,428
1025,467
1026,1413
1027,1116
1028,431
1029,453
1030,362
1031,136
1032,282
1033,226
1034,60
1035,47
1036,195
1037,332
1038,32
1039,487
1040,282
1041,1291
1042,690
1043,380
1044,232
1045,352
1046,190
1047,1469
1048,809
1049,415
1050,199
1051,268
1052,250
1053,533
1054,111
1055,300
1056,294
1057,274
1058,306
1059,191
1060,212
1061,603
1062,807
1063,735
1064,205
1065,608
1066,176
1067,949
1068,579
1069,762
1070,1197
1071,1307
1072,563
1073,479
1074,297
1075,142
1076,226
1077,306
1078,104
1079,168
1080,163
1081,34
1082,47
1083,272
1084,264
1085,444
1086,75
1087,317
1088,122
1089,696
1090,165
1091,468
1092,398
1093,410
1094,174
1095,150
1096,200
1097,59
1098,119
1099,152
1100,40
1123,347
1124,226
1125,44
1126,89
1127,603
1128,626
1129,453
1130,69
1131,1086
1132,228
1133,1202
1134,297
1135,373
1136,543
1137,818
1138,385
1139,345
1140,511
1141,99
1142,335
1143,171
1144,63
1145,305
1146,349
1147,197
1148,397
1149,588
1150,273
1151,594
1152,160
1153,1083
1154,193
1155,548
1156,188
1157,537
1158,522
1159,408
1160,310
1161,384
1162,196
1163,217
1164,394
1165,260
1166,244
1167,225
1168,295
1169,177
1170,86
1171,743
1172,1069
1173,961
1174,287
1175,770
1176,398
1177,1236
1178,452
1179,779
1180,1547
1181,549
1182,388
1183,803
1184,392
1185,141
1186,379
1187,698
1188,96
1189,25
1190,63
1191,126
1192,16
1193,124
1194,158
1195,384
1196,73
1197,32
1198,18
1199,93
1200,108
1201,195
1202,348
1203,51
1204,154
1205,460
1206,18
1207,53
1208,81
1209,307
1210,68
1211,100
1212,429
1213,351
1214,97
1215,1159
1216,430
1217,681
1218,595
1219,527
1220,218
1221,613
1222,304
1223,1178
1224,945
1225,391
1226,287
1227,519
1228,190
1229,142
1230,688
1231,609
1232,131
1233,282
1234,784
1235,680
1236,245
1237,1733
1238,804
1239,944
1240,535
1241,1107
1242,342
1243,1455
1244,489
1245,1229
1246,1667
1247,948
1248,626
1249,1109
1250,413
1251,229
1252,1329
1253,893
1254,200
1255,24
1256,679
1257,37
1258,111
1259,390
1260,107
1261,342
1262,93
1263,368
1264,25
1265,418
1266,59
1267,466
1268,499
1269,269
1270,314
1271,220
1272,82
1273,141
1274,450
1275,131
1276,25
1277,68
1278,134
1279,91
1280,67
1281,484
1282,173
1283,328
1284,135
1285,218
1286,123
1287,338
1288,115
1289,496
1290,424
1291,161
1292,60
1293,230
1294,97
1295,27
1296,599
1297,352
1298,12
1299,530
1300,78
1301,82
1302,34
1303,398
1304,452
1305,458
1306,181
1307,346
1308,148
1309,810
1310,319
1311,344
1312,778
1313,333
1314,326
1315,357
1316,115
1317,43
1318,71
1319,178
1320,13
1321,125
1322,106
1323,71
1324,71
1325,238
1326,188
1327,146
1328,39
1329,529
1330,185
1331,397
1332,101
1333,119
1334,137
1335,354
1336,238
1337,319
1338,117
1339,93
1340,126
1341,261
1342,57
1343,176
1344,201
1345,121
1346,218
1347,236
1348,109
1349,283
1350,129
1351,1779
1352,222
1353,494
1354,105
1355,212
1356,222
1357,418
1358,232
1359,182
1360,188
1361,495
1362,81
1363,203
1364,204
1365,287
1366,283
1367,198
1368,228
1369,552
1370,299
1371,857
1372,288
1373,6027
1374,616
1375,1382
1376,340
1377,682
1378,632
1379,1196
1380,568
1381,478
1382,902
1383,1161
1384,203
1385,297
1386,594
1387,103
1388,211
1389,160
1390,265
1391,258
1392,96
1393,251
1394,120
1395,1206
1396,126
1397,299
1398,79
1399,280
1400,220
1401,274
1402,168
1403,154
1404,86
1405,341
1406,108
1407,177
1408,174
1409,112
1410,166
1411,106
1412,89
1413,255
1414,167
1415,268
1416,119
1417,2236
1418,258
1419,697
1420,176
1421,335
1422,336
1423,851
1424,302
1425,304
1426,356
1427,338
1428,98
1429,152
1430,152
1431,140
1432,2362
1433,409
1434,84
1435,1109
1436,1311
1437,2542
1438,1182
1439,1296
1440,1365
1441,1605
1442,591
1443,2792
1444,2947
1445,1174
1446,971
1447,1145
1448,409
1449,804
1450,173
1451,1080
1452,447
1453,185
1454,332
1455,352
1456,61
1457,665
1458,830
1459,1155
1460,394
1461,3882
1462,396
1463,1147
1464,448
1465,1636
1466,1792
1467,709
1468,783
1469,968
1470,236
1471,247
1472,336
1473,324
1474,328
1475,966
1476,156
1477,127
1478,1014
1479,250
1480,266
1481,961
1482,223
1483,759
1484,98
1485,961
1486,146
1487,569
1488,579
1489,676
